ID1 ID2 nb_sup2 sum_sup2 Sex1 State1 Region1 Sex2 State2 Region2
LD2022 LD1485 15 68.371 Male Telangana South Female Telangana South
LD1004 LD1173 14 49.161 Female Odisha East Female Odisha East
LD1854 LD1303 14 43.548 Male Missing Other Male West_Bengal East
LD2553 LD1126 46 168.33 Female Bihar East Male Bihar East
LD2446 LD2075 48 167.214 Female Bihar East Male Bihar East
LD1036 LD2433 9 30.931 Male Telangana South Male Kerala South
LD0678 LD0543 30 131.926 Male Maharashtra West Male Maharashtra West
LD2385 LD1300 23 73.532 Female Gujarat West Female Gujarat West
LD2063 LD1589 33 150.266 Female Kerala South Female Kerala South
LD0598 LD2200 9 31.039 Male Maharashtra West Female Jammu_&_Kashmir North
LD1601 LD1081 12 32.23 Female Kerala South Male Kerala South
LD2034 LD1278 15 49.182 Female Gujarat West Male Gujarat West
LD1489 LD0355 23 70.602 Female Maharashtra West Female Maharashtra West
LD1871 LD2028 18 80.96 Male Odisha East Male Odisha East
LD0320 LD2355 22 67.399 Female Assam North-East Male Assam North-East
LD2026 LD1582 10 31.693 Female West_Bengal East Male Rajasthan North
LD2127 LD1119 12 39.386 Male West_Bengal East Female Gujarat West
LD1012 LD0646 11 31.491 Male Punjab North Female Kerala South
LD2756 LD2059 13 37.416 Male West_Bengal East Male Gujarat West
LD1853 LD0252 10 29.033 Male Madhya_Pradesh Central Male Uttar_Pradesh Central
LD0176 LD1709 36 148.15 Male Odisha East Male Odisha East
LD2131 LD2207 19 57.596 Male Punjab North Male Punjab North
LD1450 LD1024 18 59.985 Female Maharashtra West Female Maharashtra West
LD1607 LD2350 13 69.038 Female Rajasthan North Female Rajasthan North
LD1009 LD2253 11 31.534 Female Uttar_Pradesh Central Male Bihar East
LD2670 LD0370 11 28.969 Male Uttarakhand Central Female Telangana South
LD1136 LD1596 13 49.159 Female Telangana South Male Telangana South
LD1413 LD2261 15 44.584 Female Gujarat West Male Gujarat West
LD1209 LD1996 149 874.022 Male Telangana South Female Telangana South
LD1230 LD2083 12 45.435 Female West_Bengal East Male West_Bengal East
LD1783 LD2412 13 33.295 Female Uttar_Pradesh Central Female Tamil_Nadu South
LD1124 LD2246 15 40.899 Female Telangana South Male Telangana South
LD1300 LD0735 29 95.626 Female Gujarat West Male Gujarat West
LD0295 LD0481 13 37.333 Male Gujarat West Female Karnataka South
LD2447 LD1352 13 35.154 Male West_Bengal East Female Kerala South
LD2067 LD0057 18 64.934 Female Madhya_Pradesh Central Male Madhya_Pradesh Central
LD0870 LD2144 19 68.172 Female Uttar_Pradesh Central Female Uttar_Pradesh Central
LD0744 LD2423 11 36.615 Male Bihar East Male Bihar East
LD2539 LD0698 36 193.116 Female Maharashtra West Female Maharashtra West
LD1560 LD2534 11 46.995 Female Bihar East Male Bihar East
LD0765 LD2498 15 61.379 Female Punjab North Male Punjab North
LD0088 LD2552 23 72.063 Female Odisha East Male Odisha East
LD0801 LD1316 12 42.484 Female Telangana South Male Tamil_Nadu South
LD1745 LD0885 7 21.145 Female Telangana South Female Maharashtra West
LD1246 LD2200 9 33.828 Male Odisha East Female Jammu_&_Kashmir North
LD1678 LD0686 14 61.111 Male Madhya_Pradesh Central Female Rajasthan North
LD0109 LD1315 58 359.488 Female Jammu_&_Kashmir North Male Jammu_&_Kashmir North
LD0162 LD2489 13 38.216 Male Gujarat West Female Gujarat West
LD2422 LD1765 12 38.322 Female Uttar_Pradesh Central Male Uttar_Pradesh Central
LD1360 LD2394 48 230.718 Male Odisha East Male Odisha East
LD2152 LD1119 15 42.34 Male Bihar East Female Gujarat West
LD1363 LD2021 11 31.015 Male West_Bengal East Female Uttar_Pradesh Central
LD0729 LD1420 8 22.415 Female Rajasthan North Female Rajasthan North
LD0290 LD2296 13 42.423 Male West_Bengal East Male Rajasthan North
LD2448 LD2296 15 49.307 Female Punjab North Male Rajasthan North
LD0191 LD1428 24 120.291 Male Odisha East Male Odisha East
LD0551 LD0876 28 108.956 Male Rajasthan North Female Rajasthan North
LD2706 LD0153 19 64.785 Male Bihar East Female Bihar East
LD0355 LD1489 23 70.602 Female Maharashtra West Female Maharashtra West
LD1994 LD2296 11 30.719 Male Missing Other Male Rajasthan North
LD1272 LD0770 18 61.275 Male Punjab North Male Punjab North
LD0126 LD0025 13 38.645 Female Uttar_Pradesh Central Male Punjab North
LD0891 LD1134 10 27.48 Female Odisha East Female Gujarat West
LD1749 LD1848 23 96.537 Male Bihar East Male Bihar East
LD2349 LD2613 13 39.23 Female Maharashtra West Male Gujarat West
LD2709 LD1569 16 58.031 Female Uttar_Pradesh Central Female Madhya_Pradesh Central
LD0625 LD0368 48 180.698 Female Odisha East Female Odisha East
LD0228 LD0751 11 28.912 Female Gujarat West Female Rajasthan North
LD1577 LD2075 50 193.987 Female Bihar East Male Bihar East
LD0643 LD1937 12 36.262 Female Maharashtra West Male Telangana South
LD0626 LD1968 18 94.377 Female West_Bengal East Male West_Bengal East
LD2297 LD0147 23 76.177 Female Odisha East Male Odisha East
LD2004 LD1435 15 42.865 Male Gujarat West Female Gujarat West
LD2380 LD0533 19 61.423 Female Gujarat West Male Gujarat West
LD1106 LD1233 15 40.045 Female West_Bengal East Male Telangana South
LD2504 LD0745 68 242.908 Female Gujarat West Male Maharashtra West
LD2752 LD2538 12 30.497 Female Madhya_Pradesh Central Male Haryana North
LD1834 LD0625 44 176.205 Female West_Bengal East Female Odisha East
LD1353 LD2482 15 53.62 Female Bihar East Male Rajasthan North
LD0139 LD0171 13 39.502 Male Assam North-East Male Assam North-East
LD1942 LD0886 21 92.906 Female Telangana South Male Telangana South
LD0494 LD2285 15 52.501 Male Gujarat West Female Gujarat West
LD1348 LD2090 12 43.45 Female Uttar_Pradesh Central Female Uttar_Pradesh Central
LD2745 LD2411 15 42.775 Female Punjab North Female Punjab North
LD0131 LD1916 15 47.122 Female Odisha East Male Odisha East
LD0006 LD1596 11 28.973 Female Telangana South Male Telangana South
LD0564 LD1920 10 27.7 Female Telangana South Female Karnataka South
LD2205 LD2115 13 43.097 Female Odisha East Male West_Bengal East
LD1791 LD1956 13 42.018 Male Maharashtra West Female Uttar_Pradesh Central
LD2072 LD1613 37 136.099 Male Assam North-East Male Assam North-East
LD2137 LD1187 17 62.011 Female Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0074 LD0280 15 69.737 Male Jammu_&_Kashmir North Male Jammu_&_Kashmir North
LD2326 LD0110 13 35.778 Female Gujarat West Female Gujarat West
LD0115 LD0012 80 456.64 Female Telangana South Male Telangana South
LD1687 LD0209 28 127.924 Male Assam North-East Male Assam North-East
LD1613 LD2072 37 136.099 Male Assam North-East Male Assam North-East
LD2421 LD2194 9 33.55 Male Uttarakhand Central Male Uttarakhand Central
LD0777 LD0648 14 36.287 Male Odisha East Female West_Bengal East
LD2718 LD1437 28 121.211 Female Missing Other Male West_Bengal East
LD1065 LD0593 49 255.866 Male Assam North-East Male Assam North-East
LD1313 LD0771 23 77.403 Female Punjab North Male Punjab North
LD1617 LD0769 13 53.206 Female Maharashtra West Male Maharashtra West
LD1940 LD0070 172 1056.32 Male Uttarakhand Central Female Uttarakhand Central
LD2408 LD0747 18 58.875 Male Punjab North Male Punjab North
LD0511 LD0468 16 81.726 Female Odisha East Female Odisha East
LD1309 LD1355 13 43.669 Female Jammu_&_Kashmir North Female West_Bengal East
LD1906 LD1667 11 32.752 Male Punjab North Male Telangana South
LD1218 LD1567 17 49.127 Male Gujarat West Female Gujarat West
LD0829 LD2064 13 41.04 Male Telangana South Female Telangana South
LD1002 LD1965 13 36.568 Male Madhya_Pradesh Central Female Gujarat West
LD2295 LD0226 13 44.934 Male Uttar_Pradesh Central Female Punjab North
LD0433 LD1081 12 32.11 Female Jammu_&_Kashmir North Male Kerala South
LD0436 LD2399 20 89.047 Male Odisha East Male Odisha East
LD1404 LD1750 13 38.065 Male Bihar East Male Bihar East
LD2455 LD0534 14 45.344 Female Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD0192 LD1843 11 32.461 Female Odisha East Female Odisha East
LD1976 LD1033 9 38.674 Female Rajasthan North Female Assam North-East
LD2532 LD0297 22 81.981 Female Punjab North Male Delhi North
LD0853 LD0243 11 31.432 Male Maharashtra West Male Telangana South
LD0719 LD2579 36 135.124 Female Gujarat West Female Gujarat West
LD1612 LD0259 60 239.611 Male West_Bengal East Female West_Bengal East
LD0722 LD1657 18 72.564 Male Uttar_Pradesh Central Female Uttar_Pradesh Central
LD0872 LD0954 29 84.145 Male Gujarat West Female Missing Other
LD1925 LD1259 24 75.554 Female Gujarat West Female Gujarat West
LD0399 LD0998 108 537.721 Male Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0010 LD1887 25 89.405 Male Gujarat West Female Gujarat West
LD0885 LD1742 12 34.199 Female Maharashtra West Female Madhya_Pradesh Central
LD0593 LD1065 49 255.866 Male Assam North-East Male Assam North-East
LD1643 LD2401 14 35.868 Male Bihar East Male Punjab North
LD1423 LD2531 9 31.754 Male Bihar East Female Bihar East
LD0897 LD2556 66 265.819 Male Odisha East Male Odisha East
LD2625 LD2397 14 37.689 Male Uttar_Pradesh Central Female Rajasthan North
LD2232 LD0769 16 61.837 Male Maharashtra West Male Maharashtra West
LD2751 LD1353 12 39.009 Female Uttarakhand Central Female Bihar East
LD1869 LD1506 172 964.785 Male Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD1739 LD1355 12 37.928 Female Telangana South Female West_Bengal East
LD2622 LD2674 14 47.868 Male Uttar_Pradesh Central Male Uttar_Pradesh Central
LD2103 LD2330 30 79.956 Male Assam North-East Male Assam North-East
LD2679 LD1481 14 35.978 Female Missing Other Male Assam North-East
LD2595 LD2607 35 133.16 Male Telangana South Female Telangana South
LD0058 LD1351 10 31.106 Male Maharashtra West Male Madhya_Pradesh Central
LD1634 LD1326 16 50.322 Male Uttar_Pradesh Central Male Uttar_Pradesh Central
LD1243 LD1053 73 411.205 Male West_Bengal East Male West_Bengal East
LD0052 LD0183 9 37.3 Male Bihar East Female Bihar East
LD1667 LD0177 13 55.299 Male Telangana South Female Telangana South
LD0717 LD0547 166 841.902 Male Odisha East Male Odisha East
LD0983 LD1382 20 66.619 Female Gujarat West Female Gujarat West
LD2720 LD2200 14 39.501 Female Telangana South Female Jammu_&_Kashmir North
LD2035 LD2161 10 28.043 Male Uttar_Pradesh Central Female Kerala South
LD1688 LD0789 59 323.752 Male Odisha East Male Odisha East
LD0847 LD1658 11 34.731 Male Telangana South Male Telangana South
LD1387 LD1473 13 40.989 Male Uttar_Pradesh Central Female Uttar_Pradesh Central
LD0071 LD1232 154 985.192 Male Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD2744 LD2143 81 441.961 Male Maharashtra West Male Maharashtra West
LD1074 LD0790 30 176.684 Female Punjab North Female Punjab North
LD2118 LD2238 27 89.928 Male Madhya_Pradesh Central Female Madhya_Pradesh Central
LD0530 LD2723 12 32.845 Male Uttar_Pradesh Central Male Telangana South
LD0123 LD2726 15 54.726 Male Bihar East Male Bihar East
LD1061 LD0938 13 38.947 Male Jammu_&_Kashmir North Female Kerala South
LD2731 LD2760 12 30.194 Male Maharashtra West Male West_Bengal East
LD0084 LD0784 13 40.618 Male Bihar East Female Maharashtra West
LD0219 LD1958 11 31.085 Female Maharashtra West Male Uttar_Pradesh Central
LD2088 LD2709 17 48.989 Female Punjab North Female Uttar_Pradesh Central
LD0382 LD0298 9 25.384 Male Maharashtra West Female Madhya_Pradesh Central
LD0279 LD2348 45 266.368 Male Gujarat West Male Gujarat West
LD0718 LD1977 49 222.496 Female Uttar_Pradesh Central Male Uttar_Pradesh Central
LD2365 LD0835 33 172.798 Male Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0503 LD2667 10 45.548 Male Maharashtra West Male Maharashtra West
LD2254 LD1316 9 39.832 Male Uttar_Pradesh Central Male Tamil_Nadu South
LD0468 LD0511 16 81.726 Female Odisha East Female Odisha East
LD1431 LD0252 11 29.573 Female Bihar East Male Uttar_Pradesh Central
LD0871 LD1192 25 108.149 Female Odisha East Male Odisha East
LD2123 LD1657 13 54.018 Female Uttarakhand Central Female Uttar_Pradesh Central
LD1600 LD2452 14 40.959 Female Jammu_&_Kashmir North Male Haryana North
LD1732 LD1065 11 32.743 Female Bihar East Male Assam North-East
LD1979 LD0326 24 68.529 Female Maharashtra West Male Maharashtra West
LD2502 LD2761 9 36.303 Female Punjab North Female Punjab North
LD1412 LD1184 18 54.178 Female Madhya_Pradesh Central Male Madhya_Pradesh Central
LD1464 LD1401 9 33.532 Female West_Bengal East Female West_Bengal East
LD1813 LD1376 20 61.986 Female Punjab North Female Punjab North
LD1974 LD0370 11 48.119 Male Telangana South Female Telangana South
LD0079 LD2239 14 43.446 Female Uttar_Pradesh Central Male Haryana North
LD1720 LD0517 34 106.53 Female Gujarat West Female Gujarat West
LD0473 LD1533 12 32.268 Female Assam North-East Female Tamil_Nadu South
LD0336 LD0569 35 189.717 Female Odisha East Male Odisha East
LD0565 LD2120 46 181.652 Female Maharashtra West Male Maharashtra West
LD0112 LD1394 48 188.011 Male Maharashtra West Female Rajasthan North
LD1448 LD0407 11 30.81 Female Uttar_Pradesh Central Female Madhya_Pradesh Central
LD1025 LD0086 14 38.419 Male Uttar_Pradesh Central Female Tamil_Nadu South
LD1298 LD1924 12 34.696 Female Maharashtra West Male Rajasthan North
LD2016 LD2562 122 824.515 Male Bihar East Female Bihar East
LD0637 LD2561 14 39.464 Female Assam North-East Male Kerala South
LD1143 LD0078 28 113.435 Female Odisha East Male Odisha East
LD0663 LD1926 101 579.294 Female Maharashtra West Male Maharashtra West
LD0020 LD1379 8 36.719 Male Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD0645 LD0534 12 34.633 Female Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD0579 LD1051 12 34.493 Male Maharashtra West Female Tamil_Nadu South
LD2014 LD0155 16 54.124 Female Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0657 LD0589 11 37.207 Male Telangana South Male Odisha East
LD0536 LD2411 63 378.137 Female Punjab North Female Punjab North
LD2128 LD2122 10 35.398 Male Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0634 LD0502 54 199.275 Male Bihar East Male Bihar East
LD0526 LD0512 9 27.149 Female Telangana South Female Kerala South
LD0621 LD2430 65 279.247 Female Odisha East Female Odisha East
LD1224 LD0550 175 954.061 Male Karnataka South Female Karnataka South
LD2355 LD2299 22 79.325 Male Assam North-East Male Assam North-East
LD2321 LD1352 14 36.246 Male Maharashtra West Female Kerala South
LD1998 LD2200 12 37.16 Male Telangana South Female Jammu_&_Kashmir North
LD0516 LD0114 11 30.034 Female Assam North-East Male Assam North-East
LD0868 LD0634 11 30.856 Female Gujarat West Male Bihar East
LD0937 LD0218 156 953.282 Male Gujarat West Corrected_Male Gujarat West
LD1632 LD1258 13 35.042 Female Punjab North Female Jammu_&_Kashmir North
LD2279 LD1816 31 139.589 Male West_Bengal East Female West_Bengal East
LD1120 LD0346 15 49.253 Female Bihar East Male Kerala South
LD1792 LD0307 92 566.592 Female Odisha East Male Odisha East
LD0755 LD0432 15 38.17 Female Telangana South Female Kerala South
LD1247 LD1767 12 34.102 Female Maharashtra West Male Rajasthan North
LD2730 LD2741 10 26.179 Male West_Bengal East Female Karnataka South
LD2611 LD0767 14 40.475 Female West_Bengal East Female Maharashtra West
LD1882 LD1148 9 28.105 Female Telangana South Male Madhya_Pradesh Central
LD0840 LD0896 12 49.674 Male Telangana South Male Telangana South
LD2050 LD0649 34 115.29 Male Bihar East Male Bihar East
LD2272 LD2052 13 43.211 Female Uttarakhand Central Male Uttarakhand Central
LD1255 LD2466 13 33.813 Female Maharashtra West Male Gujarat West
LD2238 LD2327 28 114.983 Female Madhya_Pradesh Central Female Madhya_Pradesh Central
LD1057 LD2155 13 36.352 Female Missing Other Female Rajasthan North
LD1167 LD1498 180 1102.57 Male Madhya_Pradesh Central Male Madhya_Pradesh Central
LD2069 LD1660 122 759.679 Female Bihar East Female Bihar East
LD1902 LD0044 15 61.494 Male Telangana South Female Telangana South
LD1698 LD2138 13 38.982 Female Tamil_Nadu South Male Tamil_Nadu South
LD0571 LD0139 10 34.13 Male Assam North-East Male Assam North-East
LD2601 LD1913 29 118.888 Female Bihar East Female Bihar East
LD0935 LD1924 12 36.632 Female Uttar_Pradesh Central Male Rajasthan North
LD1063 LD1216 16 46.043 Female Gujarat West Male Rajasthan North
LD2169 LD1990 11 38.755 Male Uttar_Pradesh Central Female Rajasthan North
LD1095 LD0009 11 32.597 Female Maharashtra West Male Maharashtra West
LD1211 LD0259 38 116.85 Male West_Bengal East Female West_Bengal East
LD2220 LD0218 11 34.373 Male Karnataka South Corrected_Male Gujarat West
LD1407 LD1858 19 80.614 Female Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD1605 LD1322 110 665.811 Male Gujarat West Male Gujarat West
LD2496 LD0732 181 1098.61 Male Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD1888 LD2239 13 35.779 Female Uttar_Pradesh Central Male Haryana North
LD1039 LD2507 19 83.935 Male Uttarakhand Central Male Uttarakhand Central
LD2434 LD0039 10 27.424 Female Uttar_Pradesh Central Female Haryana North
LD1379 LD1050 26 105.728 Female Jammu_&_Kashmir North Male Jammu_&_Kashmir North
LD1804 LD2354 12 30.43 Female Telangana South Male Rajasthan North
LD0893 LD1920 12 36.499 Male Telangana South Female Karnataka South
LD2616 LD2593 21 58.909 Female Madhya_Pradesh Central Female Madhya_Pradesh Central
LD0002 LD1135 14 36.817 Female Gujarat West Male Gujarat West
LD1904 LD0727 19 53.124 Female Maharashtra West Female Maharashtra West
LD2485 LD0549 15 61.324 Male Uttar_Pradesh Central Female Uttar_Pradesh Central
LD1880 LD2611 12 34.342 Male Punjab North Female West_Bengal East
LD0531 LD2581 21 82.717 Female Assam North-East Male Assam North-East
LD0315 LD0124 14 39.952 Male Kerala South Male Kerala South
LD2634 LD0835 14 40.059 Male West_Bengal East Male Uttar_Pradesh Central
LD1800 LD2391 11 36.821 Female Odisha East Female Punjab North
LD1567 LD1218 17 49.127 Female Gujarat West Male Gujarat West
LD0472 LD1988 35 157.922 Female Maharashtra West Male Maharashtra West
LD1328 LD2184 73 342.007 Female West_Bengal East Female West_Bengal East
LD0537 LD2568 9 35.418 Male Gujarat West Male Gujarat West
LD1730 LD0435 11 40.871 Female Gujarat West Male Gujarat West
LD2507 LD1039 19 83.935 Male Uttarakhand Central Male Uttarakhand Central
LD0252 LD1065 15 43.472 Male Uttar_Pradesh Central Male Assam North-East
LD0334 LD1074 19 58.18 Corrected_Female Punjab North Female Punjab North
LD1244 LD1335 12 43.908 Male Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0619 LD2143 12 40.37 Male Maharashtra West Male Maharashtra West
LD2352 LD2760 23 65.689 Male West_Bengal East Male West_Bengal East
LD2659 LD1213 9 28.171 Male Punjab North Female Punjab North
LD0821 LD1187 21 75.921 Male Uttarakhand Central Male Uttar_Pradesh Central
LD2258 LD0578 13 38.752 Female West_Bengal East Female Uttar_Pradesh Central
LD1254 LD2259 16 48.808 Male Rajasthan North Male Rajasthan North
LD1843 LD0809 11 44.919 Female Odisha East Female Odisha East
LD1610 LD0393 17 49.4 Male Uttarakhand Central Female Punjab North
LD1750 LD1404 13 38.065 Male Bihar East Male Bihar East
LD1368 LD1265 8 35.718 Male Kerala South Male Kerala South
LD1852 LD0042 36 149.745 Male Maharashtra West Female Maharashtra West
LD1726 LD2573 12 34.265 Corrected_Male Uttar_Pradesh Central Female Madhya_Pradesh Central
LD2466 LD0876 17 48.596 Male Gujarat West Female Rajasthan North
LD2276 LD0716 22 86.737 Female Bihar East Female Bihar East
LD0307 LD1792 92 566.592 Male Odisha East Female Odisha East
LD0275 LD1079 15 45.402 Male Telangana South Female Telangana South
LD2419 LD2578 11 61.853 Male Assam North-East Male Assam North-East
LD1743 LD1815 13 39.999 Male West_Bengal East Male Kerala South
LD0190 LD1344 38 153.84 Male Odisha East Male Odisha East
LD1594 LD2112 19 52.98 Female Uttarakhand Central Female Uttarakhand Central
LD1752 LD2394 16 85.771 Female Odisha East Male Odisha East
LD2329 LD1690 11 35.694 Female Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0011 LD1074 26 110.255 Male Punjab North Female Punjab North
LD1545 LD0638 82 483.996 Female Karnataka South Male Karnataka South
LD0395 LD0833 17 57.335 Male Madhya_Pradesh Central Male Madhya_Pradesh Central
LD0951 LD2200 10 29.999 Female Telangana South Female Jammu_&_Kashmir North
LD2163 LD0713 13 40.543 Female Punjab North Male Bihar East
LD2458 LD1473 14 40.943 Male Uttar_Pradesh Central Female Uttar_Pradesh Central
LD0032 LD2275 13 47.129 Male Odisha East Female Odisha East
LD0601 LD0648 19 57.303 Male West_Bengal East Female West_Bengal East
LD2087 LD1406 16 48.269 Male Uttarakhand Central Male Uttar_Pradesh Central
LD0660 LD2075 48 209.348 Male Bihar East Male Bihar East
LD1221 LD1596 16 39.539 Male Telangana South Male Telangana South
LD2206 LD0648 18 53.134 Female West_Bengal East Female West_Bengal East
LD1900 LD1795 33 116.739 Female Punjab North Female Himachal_Pradesh North
LD0092 LD0384 18 85.964 Male Odisha East Male Odisha East
LD1543 LD0900 14 40.901 Male Telangana South Male Telangana South
LD2065 LD1515 86 441.413 Female Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD1233 LD1602 28 123.397 Male Telangana South Male Telangana South
LD1006 LD0057 10 35.556 Male Uttar_Pradesh Central Male Madhya_Pradesh Central
LD0720 LD1537 123 564.455 Female Andhra_Pradesh South Male Andhra_Pradesh South
LD1657 LD0977 102 679.955 Female Uttar_Pradesh Central Male Uttar_Pradesh Central
LD0227 LD1323 15 47.512 Male West_Bengal East Male Kerala South
LD0737 LD2000 39 188.956 Female Odisha East Female Odisha East
LD0915 LD0680 17 89.361 Male Punjab North Female Punjab North
LD1709 LD0147 43 153.878 Male Odisha East Male Odisha East
LD2180 LD2200 12 33.029 Female Madhya_Pradesh Central Female Jammu_&_Kashmir North
LD0171 LD0139 13 39.502 Male Assam North-East Male Assam North-East
LD0280 LD0087 31 141.276 Male Jammu_&_Kashmir North Male Jammu_&_Kashmir North
LD1848 LD1749 23 96.537 Male Bihar East Male Bihar East
LD1314 LD2394 22 129.701 Female Odisha East Male Odisha East
LD0802 LD1815 16 45.043 Female Andhra_Pradesh South Male Kerala South
LD1997 LD0770 27 79.397 Male Punjab North Male Punjab North
LD0917 LD0396 11 28.956 Male Maharashtra West Female Andhra_Pradesh South
LD2089 LD1999 12 30.824 Male Bihar East Male West_Bengal East
LD0047 LD1534 10 28.208 Female Uttar_Pradesh Central Male Assam North-East
LD2563 LD2760 24 71.441 Female West_Bengal East Male West_Bengal East
LD1771 LD2404 15 59.792 Female Bihar East Male Bihar East
LD2233 LD2448 11 33.653 Female Punjab North Female Punjab North
LD2312 LD1319 19 62.571 Female Bihar East Male Bihar East
LD0453 LD2095 14 36.373 Male Rajasthan North Female Gujarat West
LD1758 LD0175 9 29.131 Male Telangana South Male Telangana South
LD0545 LD1192 38 180.107 Female Odisha East Male Odisha East
LD1026 LD1462 19 86.81 Female Assam North-East Female Assam North-East
LD0727 LD0450 24 76.905 Female Maharashtra West Female Maharashtra West
LD1972 LD1720 27 80.47 Female Gujarat West Female Gujarat West
LD0080 LD2369 71 296.606 Female Gujarat West Male Gujarat West
LD1508 LD1158 14 51.526 Female Uttarakhand Central Female Uttarakhand Central
LD1737 LD2200 10 33.87 Male Madhya_Pradesh Central Female Jammu_&_Kashmir North
LD2181 LD0993 9 27.117 Male Uttar_Pradesh Central Male Rajasthan North
LD1122 LD1605 11 39.035 Female Gujarat West Male Gujarat West
LD1842 LD2601 27 103.799 Male Bihar East Female Bihar East
LD1317 LD2618 53 207.831 Male West_Bengal East Female Odisha East
LD0568 LD1523 24 87.797 Female West_Bengal East Male West_Bengal East
LD0357 LD0076 32 155.612 Female Maharashtra West Male Maharashtra West
LD2645 LD2749 241 1510.05 Male Uttar_Pradesh Central Male Uttar_Pradesh Central
LD1877 LD2573 15 38.731 Male Uttar_Pradesh Central Female Madhya_Pradesh Central
LD2430 LD2375 87 397.066 Female Odisha East Female Odisha East
LD1580 LD0071 18 53.821 Female Jammu_&_Kashmir North Male Jammu_&_Kashmir North
LD2005 LD0985 11 30.007 Male Maharashtra West Female Delhi North
LD0878 LD2401 16 51.671 Male Punjab North Male Punjab North
LD1405 LD1119 13 40.976 Male Jammu_&_Kashmir North Female Gujarat West
LD1840 LD1489 16 48.037 Male Gujarat West Female Maharashtra West
LD2760 LD1358 23 92.196 Male West_Bengal East Male West_Bengal East
LD0108 LD0437 12 36.04 Female Uttar_Pradesh Central Male Tamil_Nadu South
LD1481 LD2413 14 40.867 Male Assam North-East Male Tamil_Nadu South
LD0027 LD1963 11 32.563 Male Telangana South Female Haryana North
LD0391 LD0905 13 35.3 Male Bihar East Female Gujarat West
LD2674 LD0665 17 59.475 Male Uttar_Pradesh Central Female Uttar_Pradesh Central
LD0539 LD1493 19 79.441 Male Telangana South Female Telangana South
LD1569 LD0947 15 63.05 Female Madhya_Pradesh Central Male Madhya_Pradesh Central
LD1251 LD2595 14 43.655 Female Maharashtra West Male Telangana South
LD1973 LD1278 158 954.493 Male Gujarat West Male Gujarat West
LD1921 LD2545 11 33.12 Female Jammu_&_Kashmir North Male Kerala South
LD0236 LD2712 35 112.356 Male Rajasthan North Female Rajasthan North
LD2018 LD2132 14 37.777 Male Maharashtra West Female Madhya_Pradesh Central
LD1992 LD1693 22 71.479 Female West_Bengal East Male West_Bengal East
LD0029 LD1326 10 29.79 Female Maharashtra West Male Uttar_Pradesh Central
LD0049 LD2433 14 35.655 Male Telangana South Male Kerala South
LD1177 LD0210 8 23.25 Male Odisha East Male Assam North-East
LD2570 LD2059 11 32.086 Female Telangana South Male Gujarat West
LD1930 LD2264 16 43.664 Female Gujarat West Male Rajasthan North
LD1032 LD0448 12 36.768 Female West_Bengal East Male Tamil_Nadu South
LD1786 LD0363 12 37.725 Male Uttarakhand Central Male Haryana North
LD0457 LD1579 13 41.097 Male West_Bengal East Male Missing Other
LD0361 LD1574 14 55.608 Female Jammu_&_Kashmir North Female Jammu_&_Kashmir North
LD2747 LD2547 12 36.167 Female Maharashtra West Male Maharashtra West
LD1951 LD0633 7 37.851 Female Punjab North Male Rajasthan North
LD2116 LD1670 26 74.56 Female Punjab North Male Delhi North
LD2618 LD1317 53 207.831 Female Odisha East Male West_Bengal East
LD1040 LD2374 10 36.716 Male Telangana South Female Telangana South
LD0463 LD0257 19 86.963 Male Rajasthan North Male Rajasthan North
LD2133 LD2224 12 42.971 Female Telangana South Male Telangana South
LD1137 LD2573 22 94.175 Female Madhya_Pradesh Central Female Madhya_Pradesh Central
LD1064 LD1514 16 76.108 Male Odisha East Male Odisha East
LD0580 LD0031 10 28.902 Corrected_Male Madhya_Pradesh Central Male Punjab North
LD0184 LD2296 10 39.005 Male Odisha East Male Rajasthan North
LD2212 LD1119 36 168.559 Male Gujarat West Female Gujarat West
LD1878 LD1205 16 62.977 Female West_Bengal East Male Odisha East
LD1304 LD0432 15 39.731 Female West_Bengal East Female Kerala South
LD1627 LD0779 27 99.583 Male Odisha East Female Odisha East
LD0259 LD1612 60 239.611 Female West_Bengal East Male West_Bengal East
LD1708 LD2200 12 43.307 Female Maharashtra West Female Jammu_&_Kashmir North
LD1918 LD1205 25 97.446 Male Odisha East Male Odisha East
LD2259 LD2228 28 92.11 Male Rajasthan North Female Rajasthan North
LD0202 LD1822 11 36.582 Male Telangana South Female Telangana South
LD1419 LD0908 18 59.585 Female Telangana South Female Telangana South
LD2173 LD1997 23 60.336 Corrected_Female Punjab North Male Punjab North
