#ID nb_sup2 sum_sup2 mean_sup2 nb_sup8 sum_sup8 mean_sup8 nb_sup20 sum_sup20 mean_sup20 Sex State Region
HG03055 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03057 2 6.423 3.2115 0 0 0 0 0 0 1 MSL AFR
HG03058 1 2.762 2.762 0 0 0 0 0 0 2 MSL AFR
HG03060 1 2.059 2.059 0 0 0 0 0 0 1 MSL AFR
HG03061 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03063 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03064 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03066 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03069 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03072 1 3.546 3.546 0 0 0 0 0 0 1 MSL AFR
HG03073 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03074 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03077 2 4.194 2.097 0 0 0 0 0 0 1 MSL AFR
HG03078 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03079 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03081 1 2.173 2.173 0 0 0 0 0 0 1 MSL AFR
HG03082 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03084 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03085 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03086 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03088 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03091 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03095 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03096 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03097 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03099 2 5.465 2.7325 0 0 0 0 0 0 2 ESN AFR
HG03100 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03103 1 2.123 2.123 0 0 0 0 0 0 1 ESN AFR
HG03105 2 6.871 3.4355 0 0 0 0 0 0 2 ESN AFR
HG03108 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03109 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03111 1 2.664 2.664 0 0 0 0 0 0 2 ESN AFR
HG03112 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03114 2 5.103 2.5515 0 0 0 0 0 0 2 ESN AFR
HG03115 1 2.946 2.946 0 0 0 0 0 0 1 ESN AFR
HG03117 1 2.173 2.173 0 0 0 0 0 0 2 ESN AFR
HG03118 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03120 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03121 1 2.494 2.494 0 0 0 0 0 0 2 ESN AFR
HG03123 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03124 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03126 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03127 1 2.599 2.599 0 0 0 0 0 0 1 ESN AFR
HG03129 7 23.644 3.37771 0 0 0 0 0 0 2 ESN AFR
HG03130 4 14.369 3.59225 0 0 0 0 0 0 1 ESN AFR
HG03132 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03133 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03135 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03136 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03139 1 2.112 2.112 0 0 0 0 0 0 1 ESN AFR
HG03157 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03159 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03160 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03162 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03163 13 41.04 3.15692 0 0 0 0 0 0 1 ESN AFR
HG03166 1 2.374 2.374 0 0 0 0 0 0 1 ESN AFR
HG03168 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03169 7 23.106 3.30086 0 0 0 0 0 0 1 ESN AFR
HG03172 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03175 1 2.172 2.172 0 0 0 0 0 0 1 ESN AFR
HG03189 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03190 7 16.309 2.32986 0 0 0 0 0 0 1 ESN AFR
HG03193 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03195 1 2.07 2.07 0 0 0 0 0 0 2 ESN AFR
HG03196 1 2.044 2.044 0 0 0 0 0 0 1 ESN AFR
HG03198 1 2.778 2.778 0 0 0 0 0 0 2 ESN AFR
HG03199 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03202 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03209 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03212 9 30.648 3.40533 0 0 0 0 0 0 2 MSL AFR
HG03224 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03225 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03228 17 60.271 3.54535 0 0 0 0 0 0 1 PJL SAS
HG03229 24 92.43 3.85125 2 19.297 9.6485 0 0 0 2 PJL SAS
HG03234 2 8.331 4.1655 0 0 0 0 0 0 1 PJL SAS
HG03235 1 2.462 2.462 0 0 0 0 0 0 2 PJL SAS
HG03237 13 68.194 5.24569 2 27.313 13.6565 0 0 0 1 PJL SAS
HG03238 0 0 0 0 0 0 0 0 0 2 PJL SAS
HG03240 1 2.485 2.485 0 0 0 0 0 0 1 GWD AFR
HG03241 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG03246 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG03247 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG03249 3 11.343 3.781 0 0 0 0 0 0 1 GWD AFR
HG03250 0 0 0 0 0 0 0 0 0 2 GWD AFR
HG03258 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG03259 51 211.306 4.14325 2 35.666 17.833 1 24.675 24.675 2 GWD AFR
HG03265 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03267 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03268 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03270 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03271 3 11.22 3.74 0 0 0 0 0 0 1 ESN AFR
HG03279 1 3.953 3.953 0 0 0 0 0 0 2 ESN AFR
HG03280 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03291 2 5.37 2.685 0 0 0 0 0 0 2 ESN AFR
HG03294 1 3.722 3.722 0 0 0 0 0 0 2 ESN AFR
HG03295 2 10.556 5.278 0 0 0 0 0 0 1 ESN AFR
HG03297 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03298 2 5 2.5 0 0 0 0 0 0 1 ESN AFR
HG03300 3 13.339 4.44633 0 0 0 0 0 0 2 ESN AFR
HG03301 2 6.197 3.0985 0 0 0 0 0 0 1 ESN AFR
HG03303 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03304 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03306 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03307 19 60.287 3.173 0 0 0 0 0 0 1 ESN AFR
HG03309 2 5.915 2.9575 0 0 0 0 0 0 2 ESN AFR
HG03311 3 12.895 4.29833 0 0 0 0 0 0 1 ESN AFR
HG03312 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03313 3 8.655 2.885 0 0 0 0 0 0 1 ESN AFR
HG03342 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03343 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03351 1 3.67 3.67 0 0 0 0 0 0 2 ESN AFR
HG03352 1 4.204 4.204 0 0 0 0 0 0 1 ESN AFR
HG03354 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03363 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03366 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03367 3 13.016 4.33867 1 8.07 8.07 0 0 0 1 ESN AFR
HG03369 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03370 1 4.879 4.879 0 0 0 0 0 0 1 ESN AFR
HG03372 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03373 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03376 1 2.081 2.081 0 0 0 0 0 0 1 MSL AFR
HG03378 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03380 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03382 1 3.165 3.165 0 0 0 0 0 0 1 MSL AFR
HG03385 2 9.968 4.984 0 0 0 0 0 0 1 MSL AFR
HG03388 1 2.447 2.447 0 0 0 0 0 0 1 MSL AFR
HG03391 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03394 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03397 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03401 2 5.701 2.8505 0 0 0 0 0 0 2 MSL AFR
HG03410 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03419 1 2.055 2.055 0 0 0 0 0 0 2 MSL AFR
HG03428 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03432 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03433 2 5.145 2.5725 0 0 0 0 0 0 1 MSL AFR
HG03436 1 2.447 2.447 0 0 0 0 0 0 1 MSL AFR
HG03437 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03439 2 7.088 3.544 0 0 0 0 0 0 1 MSL AFR
HG03442 1 2.076 2.076 0 0 0 0 0 0 1 MSL AFR
HG03445 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03446 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03449 1 2.508 2.508 0 0 0 0 0 0 2 MSL AFR
HG03452 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03454 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03455 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03457 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03458 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03460 1 2.596 2.596 0 0 0 0 0 0 1 MSL AFR
HG03461 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03464 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03469 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03470 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03472 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03473 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03476 1 3.466 3.466 0 0 0 0 0 0 2 MSL AFR
HG03478 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03479 1 2.456 2.456 0 0 0 0 0 0 2 MSL AFR
HG03484 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03485 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03487 0 0 0 0 0 0 0 0 0 1 PJL SAS
HG03488 0 0 0 0 0 0 0 0 0 2 PJL SAS
HG03490 28 103.092 3.68186 1 8.133 8.133 0 0 0 1 PJL SAS
HG03491 2 5.957 2.9785 0 0 0 0 0 0 2 PJL SAS
HG03499 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03511 3 11.443 3.81433 0 0 0 0 0 0 2 ESN AFR
HG03514 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03515 1 8.38 8.38 1 8.38 8.38 0 0 0 1 ESN AFR
HG03517 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03518 0 0 0 0 0 0 0 0 0 1 ESN AFR
HG03520 0 0 0 0 0 0 0 0 0 2 ESN AFR
HG03521 2 4.69 2.345 0 0 0 0 0 0 1 ESN AFR
HG03538 0 0 0 0 0 0 0 0 0 1 GWD AFR
HG03539 1 2.773 2.773 0 0 0 0 0 0 2 GWD AFR
HG03547 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03548 1 2.881 2.881 0 0 0 0 0 0 2 MSL AFR
HG03556 1 4.749 4.749 0 0 0 0 0 0 1 MSL AFR
HG03557 1 3.514 3.514 0 0 0 0 0 0 2 MSL AFR
HG03558 1 2.286 2.286 0 0 0 0 0 0 2 MSL AFR
HG03559 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03563 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03565 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03567 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03571 2 13.66 6.83 1 10.732 10.732 0 0 0 1 MSL AFR
HG03572 0 0 0 0 0 0 0 0 0 2 MSL AFR
HG03574 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03575 1 2.325 2.325 0 0 0 0 0 0 2 MSL AFR
HG03577 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03578 3 12.321 4.107 0 0 0 0 0 0 2 MSL AFR
HG03582 0 0 0 0 0 0 0 0 0 1 MSL AFR
HG03583 1 3.658 3.658 0 0 0 0 0 0 2 MSL AFR
HG03585 0 0 0 0 0 0 0 0 0 1 BEB SAS
HG03589 1 2.212 2.212 0 0 0 0 0 0 2 BEB SAS
HG03593 0 0 0 0 0 0 0 0 0 1 BEB SAS
HG03594 1 2.531 2.531 0 0 0 0 0 0 1 BEB SAS
HG03595 1 2.111 2.111 0 0 0 0 0 0 2 BEB SAS
HG03598 0 0 0 0 0 0 0 0 0 2 BEB SAS
HG03600 2 4.908 2.454 0 0 0 0 0 0 1 BEB SAS
HG03603 0 0 0 0 0 0 0 0 0 1 BEB SAS
HG03604 0 0 0 0 0 0 0 0 0 2 BEB SAS
HG03606 1 3.472 3.472 0 0 0 0 0 0 1 BEB SAS
HG03607 0 0 0 0 0 0 0 0 0 2 BEB SAS
HG03611 1 2.492 2.492 0 0 0 0 0 0 2 BEB SAS
HG03615 21 75.423 3.59157 0 0 0 0 0 0 1 BEB SAS
HG03616 0 0 0 0 0 0 0 0 0 2 BEB SAS
HG03618 13 34.95 2.68846 0 0 0 0 0 0 1 PJL SAS
HG03619 24 75.998 3.16658 0 0 0 0 0 0 2 PJL SAS
HG03624 4 16.479 4.11975 0 0 0 0 0 0 1 PJL SAS
HG03625 49 230.22 4.69837 5 62.209 12.4418 0 0 0 2 PJL SAS
HG03629 3 8.328 2.776 0 0 0 0 0 0 1 PJL SAS
HG03631 1 3.454 3.454 0 0 0 0 0 0 2 PJL SAS
HG03633 17 57.903 3.40606 1 8.794 8.794 0 0 0 1 PJL SAS
HG03634 0 0 0 0 0 0 0 0 0 2 PJL SAS
HG03636 2 5.082 2.541 0 0 0 0 0 0 1 PJL SAS
HG03639 7 18.204 2.60057 0 0 0 0 0 0 1 PJL SAS
HG03640 6 14.113 2.35217 0 0 0 0 0 0 2 PJL SAS
HG03642 2 7.085 3.5425 0 0 0 0 0 0 2 STU SAS
HG03643 4 10.83 2.7075 0 0 0 0 0 0 2 STU SAS
HG03644 0 0 0 0 0 0 0 0 0 1 STU SAS
HG03645 0 0 0 0 0 0 0 0 0 2 STU SAS
HG03646 1 2.481 2.481 0 0 0 0 0 0 1 STU SAS
HG03649 0 0 0 0 0 0 0 0 0 1 PJL SAS
HG03650 0 0 0 0 0 0 0 0 0 2 PJL SAS
HG03652 1 2.969 2.969 0 0 0 0 0 0 1 PJL SAS
HG03653 0 0 0 0 0 0 0 0 0 2 PJL SAS
HG03660 3 10.997 3.66567 0 0 0 0 0 0 1 PJL SAS
HG03663 5 14.833 2.9666 0 0 0 0 0 0 1 PJL SAS
HG03667 9 46.62 5.18 1 11.16 11.16 0 0 0 1 PJL SAS
HG03668 0 0 0 0 0 0 0 0 0 2 PJL SAS
HG03672 18 72.817 4.04539 2 19.511 9.7555 0 0 0 1 STU SAS
HG03673 1 2.345 2.345 0 0 0 0 0 0 2 STU SAS
HG03679 9 31.372 3.48578 0 0 0 0 0 0 1 STU SAS
HG03680 3 7.074 2.358 0 0 0 0 0 0 1 STU SAS
HG03681 4 13.083 3.27075 0 0 0 0 0 0 1 STU SAS
HG03682 6 18.024 3.004 0 0 0 0 0 0 1 STU SAS
HG03684 5 18.623 3.7246 1 8.973 8.973 0 0 0 2 STU SAS
HG03685 1 2.346 2.346 0 0 0 0 0 0 1 STU SAS
HG03686 14 41.863 2.99021 0 0 0 0 0 0 1 STU SAS
HG03687 20 62.044 3.1022 0 0 0 0 0 0 1 STU SAS
HG03689 16 69.346 4.33413 1 15.182 15.182 0 0 0 2 STU SAS
HG03690 56 205.221 3.66466 4 34.498 8.6245 0 0 0 2 STU SAS
HG03691 0 0 0 0 0 0 0 0 0 1 STU SAS
HG03692 14 42.36 3.02571 0 0 0 0 0 0 2 STU SAS
HG03693 8 23.759 2.96988 0 0 0 0 0 0 1 STU SAS
HG03694 1 2.493 2.493 0 0 0 0 0 0 1 STU SAS
HG03695 11 29.93 2.72091 0 0 0 0 0 0 1 STU SAS
HG03696 83 367.45 4.42711 7 73.563 10.509 0 0 0 1 STU SAS
HG03697 9 32.133 3.57033 0 0 0 0 0 0 1 STU SAS
HG03698 5 36.036 7.2072 1 18.391 18.391 0 0 0 2 STU SAS
HG03699 0 0 0 0 0 0 0 0 0 1 PJL SAS
HG03700 0 0 0 0 0 0 0 0 0 2 PJL SAS
HG03702 0 0 0 0 0 0 0 0 0 1 PJL SAS
HG03703 0 0 0 0 0 0 0 0 0 2 PJL SAS
HG03705 2 5.663 2.8315 0 0 0 0 0 0 1 PJL SAS
HG03706 3 9.563 3.18767 0 0 0 0 0 0 2 PJL SAS
HG03708 0 0 0 0 0 0 0 0 0 1 PJL SAS
HG03709 1 3.949 3.949 0 0 0 0 0 0 2 PJL SAS
HG03711 18 78.161 4.34228 1 14.33 14.33 0 0 0 1 STU SAS
HG03713 4 10.531 2.63275 0 0 0 0 0 0 1 ITU SAS
HG03714 1 2.36 2.36 0 0 0 0 0 0 2 ITU SAS
HG03716 2 4.543 2.2715 0 0 0 0 0 0 1 ITU SAS
HG03717 6 16.319 2.71983 0 0 0 0 0 0 2 ITU SAS
HG03718 4 11.323 2.83075 0 0 0 0 0 0 1 ITU SAS
HG03720 2 6.172 3.086 0 0 0 0 0 0 1 ITU SAS
HG03721 9 24.221 2.69122 0 0 0 0 0 0 2 ITU SAS
HG03722 26 99.572 3.82969 0 0 0 0 0 0 2 ITU SAS
HG03725 1 3.946 3.946 0 0 0 0 0 0 1 ITU SAS
HG03727 1 3.672 3.672 0 0 0 0 0 0 1 ITU SAS
HG03729 2 5.235 2.6175 0 0 0 0 0 0 1 ITU SAS
HG03730 1 2.151 2.151 0 0 0 0 0 0 2 ITU SAS
HG03731 1 2.416 2.416 0 0 0 0 0 0 2 ITU SAS
HG03733 21 87.591 4.171 1 15.465 15.465 0 0 0 2 STU SAS
HG03736 0 0 0 0 0 0 0 0 0 2 STU SAS
HG03738 19 68.913 3.627 0 0 0 0 0 0 1 STU SAS
HG03740 45 165.366 3.6748 0 0 0 0 0 0 1 STU SAS
HG03741 24 79.706 3.32108 0 0 0 0 0 0 2 STU SAS
HG03742 0 0 0 0 0 0 0 0 0 1 ITU SAS
HG03743 15 54.73 3.64867 1 8.335 8.335 0 0 0 1 STU SAS
HG03744 0 0 0 0 0 0 0 0 0 1 STU SAS
HG03745 18 57.466 3.19256 0 0 0 0 0 0 1 STU SAS
HG03746 2 6.019 3.0095 0 0 0 0 0 0 1 STU SAS
HG03750 10 32.494 3.2494 0 0 0 0 0 0 1 STU SAS
HG03752 38 137.288 3.61284 2 18.457 9.2285 0 0 0 2 STU SAS
HG03753 3 12.643 4.21433 0 0 0 0 0 0 1 STU SAS
HG03754 4 11.453 2.86325 0 0 0 0 0 0 2 STU SAS
HG03755 5 11.809 2.3618 0 0 0 0 0 0 1 STU SAS
HG03756 35 122.529 3.50083 0 0 0 0 0 0 2 STU SAS
HG03757 0 0 0 0 0 0 0 0 0 2 STU SAS
HG03760 0 0 0 0 0 0 0 0 0 2 STU SAS
HG03761 0 0 0 0 0 0 0 0 0 1 PJL SAS
HG03762 0 0 0 0 0 0 0 0 0 2 PJL SAS
HG03765 0 0 0 0 0 0 0 0 0 2 PJL SAS
HG03767 4 9.385 2.34625 0 0 0 0 0 0 1 PJL SAS
HG03770 17 75.308 4.42988 2 17.888 8.944 0 0 0 2 ITU SAS
HG03771 1 2.329 2.329 0 0 0 0 0 0 1 ITU SAS
HG03772 3 9.006 3.002 0 0 0 0 0 0 2 ITU SAS
HG03773 5 19.558 3.9116 1 9.732 9.732 0 0 0 1 ITU SAS
HG03774 15 50.86 3.39067 1 9.285 9.285 0 0 0 2 ITU SAS
HG03775 7 21.906 3.12943 0 0 0 0 0 0 1 ITU SAS
HG03777 4 13.479 3.36975 0 0 0 0 0 0 1 ITU SAS
HG03778 0 0 0 0 0 0 0 0 0 1 ITU SAS
HG03779 0 0 0 0 0 0 0 0 0 1 ITU SAS
HG03780 0 0 0 0 0 0 0 0 0 2 ITU SAS
HG03781 1 2.671 2.671 0 0 0 0 0 0 2 ITU SAS
HG03782 0 0 0 0 0 0 0 0 0 2 ITU SAS
HG03784 2 6.965 3.4825 0 0 0 0 0 0 2 ITU SAS
HG03785 4 14.229 3.55725 0 0 0 0 0 0 1 ITU SAS
HG03786 9 21.767 2.41856 0 0 0 0 0 0 1 ITU SAS
HG03787 0 0 0 0 0 0 0 0 0 2 ITU SAS
HG03788 11 35.372 3.21564 0 0 0 0 0 0 1 ITU SAS
HG03789 0 0 0 0 0 0 0 0 0 2 ITU SAS
HG03790 3 7.388 2.46267 0 0 0 0 0 0 1 ITU SAS
HG03792 15 56.779 3.78527 1 9.872 9.872 0 0 0 1 ITU SAS
HG03793 0 0 0 0 0 0 0 0 0 2 BEB SAS
HG03794 8 28.257 3.53213 0 0 0 0 0 0 1 BEB SAS
HG03796 0 0 0 0 0 0 0 0 0 2 BEB SAS
HG03797 4 20.773 5.19325 0 0 0 0 0 0 1 BEB SAS
HG03799 0 0 0 0 0 0 0 0 0 2 BEB SAS
HG03800 0 0 0 0 0 0 0 0 0 1 BEB SAS
HG03802 4 18.707 4.67675 0 0 0 0 0 0 2 BEB SAS
HG03803 3 12.746 4.24867 0 0 0 0 0 0 1 BEB SAS
HG03805 1 2.072 2.072 0 0 0 0 0 0 2 BEB SAS
HG03806 1 2.179 2.179 0 0 0 0 0 0 1 BEB SAS
HG03808 3 7.921 2.64033 0 0 0 0 0 0 2 BEB SAS
HG03809 1 3.854 3.854 0 0 0 0 0 0 1 BEB SAS
HG03812 1 2.464 2.464 0 0 0 0 0 0 1 BEB SAS
HG03814 2 4.463 2.2315 0 0 0 0 0 0 2 BEB SAS
HG03815 1 2.031 2.031 0 0 0 0 0 0 1 BEB SAS
HG03817 12 56.02 4.66833 1 13.587 13.587 0 0 0 2 BEB SAS
HG03821 0 0 0 0 0 0 0 0 0 1 BEB SAS
HG03823 1 2.484 2.484 0 0 0 0 0 0 2 BEB SAS
HG03824 5 13.923 2.7846 0 0 0 0 0 0 1 BEB SAS
HG03826 1 3.141 3.141 0 0 0 0 0 0 2 BEB SAS
HG03829 8 31.01 3.87625 0 0 0 0 0 0 2 BEB SAS
HG03830 2 6.385 3.1925 0 0 0 0 0 0 1 BEB SAS
HG03832 0 0 0 0 0 0 0 0 0 2 BEB SAS
HG03833 0 0 0 0 0 0 0 0 0 1 BEB SAS
HG03836 35 115.902 3.31149 0 0 0 0 0 0 2 STU SAS
HG03837 64 306.544 4.78975 8 86.214 10.7767 0 0 0 1 STU SAS
HG03838 22 84.186 3.82664 1 8.447 8.447 0 0 0 2 STU SAS
HG03844 14 52.46 3.74714 2 16.211 8.1055 0 0 0 1 STU SAS
HG03846 1 3.464 3.464 0 0 0 0 0 0 1 STU SAS
HG03848 0 0 0 0 0 0 0 0 0 1 STU SAS
HG03849 5 16.559 3.3118 0 0 0 0 0 0 2 STU SAS
HG03850 7 22.05 3.15 0 0 0 0 0 0 1 STU SAS
HG03851 3 12.876 4.292 0 0 0 0 0 0 1 STU SAS
HG03854 33 128.438 3.89206 1 8.668 8.668 0 0 0 1 STU SAS
HG03856 0 0 0 0 0 0 0 0 0 1 STU SAS
HG03857 1 2.478 2.478 0 0 0 0 0 0 2 STU SAS
HG03858 40 161.333 4.03333 2 25.067 12.5335 0 0 0 2 STU SAS
HG03861 7 20.376 2.91086 0 0 0 0 0 0 2 ITU SAS
HG03862 42 202.141 4.81288 6 60.38 10.0633 0 0 0 2 ITU SAS
HG03863 11 36.806 3.346 0 0 0 0 0 0 2 ITU SAS
HG03864 1 2.258 2.258 0 0 0 0 0 0 1 ITU SAS
HG03866 0 0 0 0 0 0 0 0 0 1 ITU SAS
HG03867 34 112.618 3.31229 0 0 0 0 0 0 1 ITU SAS
HG03868 5 20.629 4.1258 0 0 0 0 0 0 2 ITU SAS
HG03869 0 0 0 0 0 0 0 0 0 1 ITU SAS
HG03870 2 6.838 3.419 0 0 0 0 0 0 1 ITU SAS
HG03871 2 5.372 2.686 0 0 0 0 0 0 1 ITU SAS
HG03872 3 15.739 5.24633 1 9.444 9.444 0 0 0 1 ITU SAS
HG03873 1 2.449 2.449 0 0 0 0 0 0 2 ITU SAS
HG03874 0 0 0 0 0 0 0 0 0 2 ITU SAS
HG03875 32 137.467 4.29584 3 26.236 8.74533 0 0 0 1 ITU SAS
HG03882 1 2.353 2.353 0 0 0 0 0 0 2 ITU SAS
HG03884 18 61.839 3.4355 0 0 0 0 0 0 2 STU SAS
HG03885 3 9.736 3.24533 0 0 0 0 0 0 1 STU SAS
HG03886 2 6.688 3.344 0 0 0 0 0 0 2 STU SAS
HG03887 2 4.918 2.459 0 0 0 0 0 0 1 STU SAS
HG03888 2 5.345 2.6725 0 0 0 0 0 0 2 STU SAS
HG03890 2 5.916 2.958 0 0 0 0 0 0 1 STU SAS
HG03894 10 40.967 4.0967 0 0 0 0 0 0 2 STU SAS
HG03895 31 117.867 3.80216 1 8.186 8.186 0 0 0 2 STU SAS
HG03896 39 142.402 3.65133 2 20.941 10.4705 0 0 0 1 STU SAS
HG03897 4 13.817 3.45425 0 0 0 0 0 0 2 STU SAS
HG03898 20 71.623 3.58115 1 12.757 12.757 0 0 0 2 STU SAS
HG03899 20 66.421 3.32105 0 0 0 0 0 0 1 STU SAS
HG03900 17 69.808 4.10635 2 19.957 9.9785 0 0 0 1 STU SAS
HG03902 0 0 0 0 0 0 0 0 0 1 BEB SAS
HG03904 1 2.432 2.432 0 0 0 0 0 0 2 BEB SAS
HG03905 1 2.015 2.015 0 0 0 0 0 0 1 BEB SAS
HG03907 8 23.615 2.95188 0 0 0 0 0 0 2 BEB SAS
HG03908 1 2.047 2.047 0 0 0 0 0 0 1 BEB SAS
HG03910 19 87.731 4.61742 3 27.215 9.07167 0 0 0 2 BEB SAS
HG03911 0 0 0 0 0 0 0 0 0 1 BEB SAS
HG03913 0 0 0 0 0 0 0 0 0 2 BEB SAS
HG03914 2 6.376 3.188 0 0 0 0 0 0 1 BEB SAS
HG03916 1 2.267 2.267 0 0 0 0 0 0 2 BEB SAS
HG03917 0 0 0 0 0 0 0 0 0 1 BEB SAS
HG03919 1 2.492 2.492 0 0 0 0 0 0 2 BEB SAS
HG03920 1 2.256 2.256 0 0 0 0 0 0 1 BEB SAS
HG03922 0 0 0 0 0 0 0 0 0 2 BEB SAS
HG03925 0 0 0 0 0 0 0 0 0 2 BEB SAS
HG03926 2 4.973 2.4865 0 0 0 0 0 0 1 BEB SAS
HG03928 0 0 0 0 0 0 0 0 0 2 BEB SAS
HG03929 1 3.506 3.506 0 0 0 0 0 0 1 BEB SAS
HG03931 0 0 0 0 0 0 0 0 0 2 BEB SAS
HG03934 2 6.022 3.011 0 0 0 0 0 0 2 BEB SAS
HG03937 7 25.4 3.62857 0 0 0 0 0 0 2 BEB SAS
HG03940 2 8.856 4.428 0 0 0 0 0 0 2 BEB SAS
